trade_date,ts_code,calibrated,c_struct,c_consensus,c_history,total_confidence,level,gates,future_5d_ret,season
2026-07-06,000425.SZ,28.7,50.0,30.0,68.1,47.5,C,-,-4.01877780698181,chaos
2026-07-06,000426.SZ,23.6,25.0,60.0,74.6,49.6,C,-,-14.466284756726289,chaos
2026-07-06,000430.SZ,27.7,40.0,45.0,90,54.2,C,-,-13.950178822215198,chaos
2026-07-06,000507.SZ,39.6,50.0,30.0,82.0,51.0,C,-,2.5157474226322307,chaos
2026-07-06,000510.SZ,21.0,50.0,45.0,50.8,48.5,C,-,-17.865724479401447,chaos
2026-07-06,000513.SZ,49.6,50.0,45.0,86.2,57.3,C,-,-2.244379084568615,chaos
2026-07-06,000516.SZ,38.1,30.0,30.0,90,45.0,C,-,2.0049810004505453,chaos
2026-07-06,000519.SZ,36.4,40.0,45.0,67.8,48.7,C,-,-22.885074382961847,chaos
2026-07-06,000524.SZ,31.2,30.0,30.0,90,45.0,C,-,-7.597792102042245,chaos
2026-07-06,000526.SZ,41.4,50.0,30.0,88.6,52.6,C,-,-1.9656173908842778,chaos
2026-07-06,000532.SZ,18.6,40.0,45.0,90,54.2,C,-,-6.93806960453478,chaos
2026-07-06,000538.SZ,57.2,50.0,45.0,69.8,53.2,C,-,0.9538196362900875,chaos
2026-07-06,000545.SZ,40.7,50.0,30.0,90,53.0,C,-,-6.641931930176071,chaos
2026-07-06,000547.SZ,17.7,25.0,80.0,90,60.5,B,confidence_overrated,-7.627123754215093,chaos
2026-07-06,000551.SZ,38.4,30.0,30.0,68.0,39.5,D,-,-15.628216840774867,chaos
2026-07-06,000558.SZ,39.8,30.0,30.0,67.9,39.5,D,-,-5.7576313336963665,chaos
2026-07-06,000560.SZ,24.4,50.0,30.0,83.4,51.4,C,-,-5.213180276317675,chaos
2026-07-06,000568.SZ,29.7,50.0,30.0,90,53.0,C,-,-1.8918654337730767,chaos
2026-07-06,000570.SZ,38.1,50.0,30.0,79.6,50.4,C,-,-5.421637405132351,chaos
2026-07-06,000596.SZ,36.8,40.0,45.0,90,54.2,C,-,-1.151607679871558,chaos
2026-07-06,000601.SZ,36.5,25.0,60.0,88.0,53.0,C,-,-12.23920699022183,chaos
2026-07-06,000607.SZ,39.3,40.0,45.0,70.0,49.2,C,-,-1.5576188207154007,chaos
2026-07-06,000619.SZ,26.1,50.0,30.0,90,53.0,C,-,-5.274794515827342,chaos
2026-07-06,000625.SZ,20.0,25.0,60.0,76.4,50.1,C,-,-4.0388534321688425,chaos
2026-07-06,000626.SZ,26.2,50.0,30.0,70.0,48.0,C,-,-4.024746821273717,chaos
2026-07-06,000629.SZ,30.7,25.0,60.0,90,53.5,C,-,-11.242594147674257,chaos
2026-07-06,000630.SZ,22.8,30.0,45.0,68.4,44.9,C,-,-6.984120953123529,chaos
2026-07-06,000633.SZ,30.4,30.0,30.0,77.0,41.8,C,-,-4.0079866339491454,chaos
2026-07-06,000651.SZ,49.5,50.0,45.0,73.4,54.1,C,-,-0.7435650994567666,chaos
2026-07-06,000652.SZ,36.6,30.0,30.0,90,45.0,C,-,-3.197610276792151,chaos
2026-07-06,000655.SZ,32.8,50.0,30.0,48.4,42.6,C,-,-5.936183608919743,chaos
2026-07-06,000657.SZ,19.6,30.0,45.0,69.4,45.1,C,-,-13.795650025208428,chaos
2026-07-06,000659.SZ,5.0,50.0,45.0,90,58.2,C,-,-11.945338677324957,chaos
2026-07-06,000661.SZ,37.2,50.0,30.0,90,53.0,C,-,-0.04321889903304843,chaos
2026-07-06,000665.SZ,26.0,30.0,30.0,80.2,42.5,C,-,0.5420513796118298,chaos
2026-07-06,000672.SZ,33.8,40.0,45.0,85.8,53.2,C,-,-13.298181708830025,chaos
2026-07-06,000676.SZ,31.1,30.0,30.0,71.0,40.2,C,-,-1.9120945022077063,chaos
2026-07-06,000681.SZ,5.0,30.0,45.0,70.8,45.5,C,-,-3.387971023518921,chaos
2026-07-06,000682.SZ,22.3,50.0,60.0,90,63.5,B,-,-1.6893961503160249,chaos
2026-07-06,000685.SZ,33.4,50.0,30.0,69.9,48.0,C,-,-2.1127624682147794,chaos
2026-07-06,000703.SZ,59.1,50.0,45.0,74.4,54.4,C,-,-12.911631102265886,chaos
2026-07-06,000709.SZ,44.2,50.0,30.0,86.0,52.0,C,-,-2.9702183326289266,chaos
2026-07-06,000719.SZ,40.2,50.0,45.0,49.8,48.2,C,-,-4.358934441456208,chaos
2026-07-06,000725.SZ,69.7,40.0,85.0,90,68.2,B,-,-11.984633279893364,chaos
2026-07-06,000729.SZ,72.2,30.0,60.0,50.4,45.6,C,-,2.110033490072283,chaos
2026-07-06,000733.SZ,5.0,40.0,45.0,71.6,49.6,C,-,-16.879088597424076,chaos
2026-07-06,000762.SZ,22.6,25.0,45.0,88.4,47.9,C,-,-17.585266996517845,chaos
2026-07-06,000768.SZ,29.7,30.0,30.0,90,45.0,C,-,-5.148112601705279,chaos
2026-07-06,000786.SZ,29.6,50.0,30.0,90,53.0,C,-,-6.3270737977256015,chaos
2026-07-06,000799.SZ,20.1,50.0,45.0,83.6,56.7,C,-,-4.546544404576325,chaos
2026-07-06,000800.SZ,34.7,35.0,45.0,90,52.2,C,-,-3.7907868307426873,chaos
2026-07-06,000807.SZ,20.4,25.0,60.0,74.0,49.5,C,-,0.7867992094972909,chaos
2026-07-06,000811.SZ,52.8,30.0,45.0,89.2,50.0,C,-,-10.274196572389549,chaos
2026-07-06,000815.SZ,18.0,50.0,45.0,73.8,54.2,C,-,-1.4814988153864284,chaos
2026-07-06,000816.SZ,29.6,25.0,45.0,83.4,46.6,C,-,-4.878054301482937,chaos
2026-07-06,000830.SZ,62.9,50.0,45.0,67.9,52.7,C,-,-12.67174822149888,chaos
2026-07-06,000831.SZ,20.5,30.0,45.0,89.0,50.0,C,-,-12.045364058674313,chaos
2026-07-06,000837.SZ,42.0,25.0,45.0,73.0,44.0,C,-,-17.796588702727345,chaos
2026-07-06,000852.SZ,26.0,50.0,45.0,73.2,54.0,C,-,-3.180936266952372,chaos
2026-07-06,000858.SZ,30.3,25.0,45.0,83.6,46.6,C,-,-1.2743236982095896,chaos
2026-07-06,000859.SZ,19.3,50.0,45.0,76.2,54.8,C,-,-14.30104852930908,chaos
2026-07-06,000877.SZ,27.0,50.0,30.0,69.2,47.8,C,-,-3.989299833599158,chaos
2026-07-06,000895.SZ,64.9,40.0,85.0,88.8,68.0,B,-,0.9392838287425764,chaos
2026-07-06,000898.SZ,34.4,50.0,30.0,90,53.0,C,-,-2.0941126102450913,chaos
2026-07-06,000901.SZ,27.0,25.0,80.0,80.6,58.2,C,-,-5.170381505919341,chaos
2026-07-06,000906.SZ,37.1,50.0,30.0,90,53.0,C,-,-2.5735438966822954,chaos
2026-07-06,000910.SZ,24.3,40.0,45.0,68.5,48.9,C,-,-3.3148983107021968,chaos
2026-07-06,000913.SZ,34.7,50.0,30.0,90,53.0,C,-,-1.1428780972031038,chaos
2026-07-06,000920.SZ,5.0,30.0,45.0,68.5,44.9,C,-,14.905697617538639,chaos
2026-07-06,000927.SZ,49.8,40.0,60.0,69.3,54.3,C,-,-0.8475328403310889,chaos
2026-07-06,000932.SZ,41.5,50.0,30.0,83.2,51.3,C,-,-1.1205024667814256,chaos
2026-07-06,000938.SZ,75.0,40.0,85.0,52.0,58.7,C,-,15.280773989475293,chaos
2026-07-06,000960.SZ,16.6,25.0,80.0,90,60.5,B,confidence_overrated,-15.416991990242234,chaos
2026-07-06,000975.SZ,37.7,50.0,30.0,52.0,43.5,C,-,-3.414174683482263,chaos
2026-07-06,000977.SZ,38.8,30.0,30.0,74.6,41.1,C,-,22.636519776573174,chaos
2026-07-06,000988.SZ,5.0,25.0,80.0,72.0,56.0,C,-,3.0326756722872217,chaos
2026-07-06,001211.SZ,5.0,80.0,45.0,71.8,65.7,B,confidence_overrated,-10.065588258388846,chaos
2026-07-06,001222.SZ,34.7,30.0,30.0,81.4,42.9,C,-,-4.862080552849591,chaos
2026-07-06,001270.SZ,46.4,30.0,30.0,90,45.0,C,-,-6.09820360980261,chaos
2026-07-06,001287.SZ,38.5,30.0,30.0,69.9,40.0,D,-,-10.803949086851395,chaos
2026-07-06,001306.SZ,35.6,50.0,30.0,83.2,51.3,C,-,-15.852202046110664,chaos
2026-07-06,001309.SZ,49.9,30.0,45.0,50.3,40.3,C,-,-22.99688531341898,chaos
2026-07-06,001316.SZ,21.7,50.0,45.0,82.2,56.3,C,-,-11.739396805087466,chaos
2026-07-06,001318.SZ,45.3,50.0,30.0,87.2,52.3,C,-,-4.467668363353072,chaos
2026-07-06,001328.SZ,35.3,80.0,85.0,80.0,81.8,A,-,-5.099126551366617,chaos
2026-07-06,001339.SZ,23.8,30.0,45.0,85.2,49.0,C,-,-7.705856641894249,chaos
2026-07-06,001389.SZ,28.2,40.0,45.0,71.2,49.5,C,-,-11.493823463188523,chaos
2026-07-06,001696.SZ,16.3,30.0,45.0,73.4,46.1,C,-,-12.387267077383546,chaos
2026-07-06,001896.SZ,22.5,30.0,30.0,52.4,35.6,D,-,-18.413156668588083,chaos
2026-07-06,001979.SZ,27.8,25.0,45.0,82.8,46.5,C,-,-5.952379372298388,chaos
2026-07-06,002001.SZ,39.3,25.0,45.0,87.6,47.6,C,-,-9.491623801877068,chaos
2026-07-06,002007.SZ,57.6,50.0,45.0,84.6,56.9,C,-,-1.3740151907780107,chaos
2026-07-06,002008.SZ,23.8,25.0,60.0,90,53.5,C,-,-10.460476047880707,chaos
2026-07-06,002009.SZ,30.1,25.0,60.0,90,53.5,C,-,-16.203009440140782,chaos
2026-07-06,002015.SZ,5.0,50.0,60.0,90,63.5,B,confidence_overrated,-6.76842291278642,chaos
2026-07-06,002023.SZ,29.9,60.0,45.0,90,62.2,B,-,-15.776701879805987,chaos
2026-07-06,002025.SZ,77.2,25.0,45.0,90,48.2,C,-,-17.45415177057571,chaos
2026-07-06,002028.SZ,28.7,40.0,45.0,68.8,48.9,C,-,-8.050701619521316,chaos
2026-07-06,002031.SZ,22.8,25.0,45.0,87.2,47.5,C,-,-8.18509900212584,chaos
2026-07-06,002032.SZ,48.7,50.0,45.0,79.8,55.7,C,-,-1.020790635083868,chaos
2026-07-06,002046.SZ,29.0,30.0,30.0,90,45.0,C,-,-19.3258609013757,chaos
2026-07-06,002049.SZ,58.7,40.0,60.0,90,59.5,C,-,-1.754761875063937,chaos
2026-07-06,002050.SZ,35.6,50.0,30.0,52.2,43.6,C,-,-9.859174312827545,chaos
2026-07-06,002074.SZ,16.0,50.0,45.0,78.8,55.5,C,-,-7.887870684685061,chaos
2026-07-06,002080.SZ,16.6,5.0,80.0,77.0,49.2,C,-,-12.97989953747063,chaos
2026-07-06,002090.SZ,31.7,50.0,30.0,50.1,43.0,C,-,-8.63533272711543,chaos
2026-07-06,002094.SZ,24.8,25.0,60.0,85.4,52.4,C,-,-5.145397040404543,chaos
2026-07-06,002108.SZ,5.0,25.0,80.0,73.0,56.2,C,-,-3.883478596778478,chaos
2026-07-06,002115.SZ,5.0,25.0,80.0,69.8,55.5,C,-,14.624592638586797,chaos
2026-07-06,002120.SZ,43.8,25.0,45.0,78.6,45.4,C,-,-3.025925114031025,chaos
2026-07-06,002129.SZ,29.1,40.0,45.0,47.0,43.5,C,-,4.690525835444226,chaos
2026-07-06,002130.SZ,28.2,50.0,30.0,77.0,49.8,C,-,-11.002431471002128,chaos
2026-07-06,002139.SZ,28.1,35.0,60.0,90,57.5,C,-,-1.7119298857518728,chaos
2026-07-06,002153.SZ,29.5,25.0,45.0,86.4,47.3,C,-,-0.13410273567437958,chaos
2026-07-06,002155.SZ,19.6,25.0,80.0,50.5,50.6,C,-,-8.340264191674907,chaos
2026-07-06,002156.SZ,28.7,40.0,45.0,69.6,49.1,C,-,11.166402499041062,chaos
2026-07-06,002164.SZ,23.3,50.0,30.0,80.6,50.6,C,-,-11.447686935532865,chaos
2026-07-06,002165.SZ,23.5,50.0,30.0,68.4,47.6,C,-,-13.174659679662003,chaos
2026-07-06,002174.SZ,40.5,30.0,30.0,90,45.0,C,-,-4.116184177760651,chaos
2026-07-06,002179.SZ,50.0,50.0,45.0,82.8,56.5,C,-,-19.547849061499633,chaos
2026-07-06,002180.SZ,34.3,25.0,60.0,90,53.5,C,-,-4.067940480168486,chaos
2026-07-06,002185.SZ,28.7,40.0,45.0,71.2,49.5,C,-,21.012912276607665,chaos
2026-07-06,002196.SZ,43.8,30.0,45.0,68.2,44.8,C,-,-18.05758520652082,chaos
2026-07-06,002202.SZ,30.7,25.0,60.0,74.8,49.7,C,-,-15.223670196678185,chaos
2026-07-06,002208.SZ,42.0,30.0,30.0,90,45.0,C,-,13.170750008153153,chaos
2026-07-06,002222.SZ,15.7,40.0,45.0,90,54.2,C,-,-11.58505604374871,chaos
2026-07-06,002223.SZ,30.9,50.0,30.0,90,53.0,C,-,-0.5293548072483722,chaos
2026-07-06,002230.SZ,23.5,50.0,30.0,88.6,52.6,C,-,3.3141707314496616,chaos
2026-07-06,002236.SZ,38.3,60.0,45.0,73.4,58.1,C,-,0.9015128414459728,chaos
2026-07-06,002241.SZ,18.8,30.0,45.0,68.5,44.9,C,-,1.6301066219643445,chaos
2026-07-06,002261.SZ,40.0,50.0,30.0,89.8,53.0,C,-,9.634530100846007,chaos
2026-07-06,002268.SZ,29.4,25.0,60.0,90,53.5,C,-,3.1699166153545066,chaos
2026-07-06,002270.SZ,23.2,25.0,60.0,52.3,44.1,C,-,-10.32226476741368,chaos
2026-07-06,002271.SZ,28.5,25.0,60.0,90,53.5,C,-,-14.274134104185432,chaos
2026-07-06,002273.SZ,38.2,50.0,30.0,87.8,52.5,C,-,-16.568251260296453,chaos
2026-07-06,002278.SZ,29.4,50.0,30.0,89.0,52.8,C,-,-6.274105553862452,chaos
2026-07-06,002281.SZ,20.0,40.0,45.0,70.0,49.2,C,-,3.3345186260434367,chaos
2026-07-06,002304.SZ,38.8,50.0,30.0,90,53.0,C,-,-2.7812994497379173,chaos
2026-07-06,002312.SZ,37.3,25.0,45.0,79.0,45.5,C,-,-14.59230023111756,chaos
2026-07-06,002324.SZ,20.7,80.0,45.0,86.6,69.4,B,-,-15.646808573942195,chaos
2026-07-06,002326.SZ,36.6,50.0,30.0,90,53.0,C,-,-23.18351225388732,chaos
2026-07-06,002329.SZ,48.1,50.0,30.0,90,53.0,C,-,-0.9173700685449981,chaos
2026-07-06,002335.SZ,21.9,50.0,45.0,78.0,55.2,C,-,-11.518119487707724,chaos
2026-07-06,002338.SZ,33.4,50.0,30.0,90,53.0,C,-,-9.417381982196439,chaos
2026-07-06,002340.SZ,20.9,25.0,60.0,73.4,49.4,C,-,-6.323501453876101,chaos
2026-07-06,002344.SZ,48.6,30.0,45.0,90,50.2,C,-,-2.445659162467706,chaos
2026-07-06,002353.SZ,47.0,25.0,45.0,77.8,45.2,C,-,-18.88854533387502,chaos
2026-07-06,002354.SZ,29.5,50.0,30.0,90,53.0,C,-,-5.1007895518827,chaos
2026-07-06,002357.SZ,22.5,50.0,45.0,67.2,52.5,C,-,-6.555711125095598,chaos
2026-07-06,002361.SZ,5.0,25.0,80.0,87.6,59.9,C,-,-10.398668762851294,chaos
2026-07-06,002364.SZ,33.1,25.0,60.0,87.0,52.8,C,-,-4.4842547843761515,chaos
2026-07-06,002368.SZ,15.2,50.0,45.0,90,58.2,C,-,2.903949509854753,chaos
2026-07-06,002371.SZ,65.7,80.0,60.0,90,75.5,B,-,-4.890535911425264,chaos
2026-07-06,002378.SZ,16.0,30.0,45.0,73.6,46.1,C,-,-12.413575524804276,chaos
2026-07-06,002384.SZ,18.5,30.0,45.0,69.3,45.1,C,-,5.453099556738628,chaos
2026-07-06,002405.SZ,15.1,25.0,80.0,77.6,57.4,C,-,-2.786391544120015,chaos
2026-07-06,002407.SZ,55.4,30.0,45.0,90,50.2,C,-,-19.3414687199429,chaos
2026-07-06,002409.SZ,34.5,30.0,30.0,90,45.0,C,-,1.3784101968734808,chaos
2026-07-06,002410.SZ,25.8,25.0,45.0,90,48.2,C,-,-0.48242889400486044,chaos
2026-07-06,002413.SZ,21.8,25.0,80.0,90,60.5,B,-,-7.18111943435229,chaos
2026-07-06,002415.SZ,34.6,50.0,30.0,80.0,50.5,C,-,-1.8917919478195766,chaos
2026-07-06,002427.SZ,31.0,40.0,60.0,90,59.5,C,-,-20.553279565858983,chaos
2026-07-06,002428.SZ,28.7,40.0,45.0,90,54.2,C,-,-14.319663399646787,chaos
2026-07-06,002430.SZ,23.3,30.0,45.0,72.0,45.8,C,-,5.432305979490826,chaos
2026-07-06,002434.SZ,28.4,50.0,30.0,49.3,42.8,C,-,-10.648127122506935,chaos
2026-07-06,002436.SZ,20.2,30.0,45.0,75.8,46.7,C,-,-14.992368589329963,chaos
2026-07-06,002439.SZ,26.8,25.0,60.0,89.0,53.2,C,-,4.822067666255347,chaos
2026-07-06,002456.SZ,33.2,50.0,30.0,77.8,50.0,C,-,-2.872853627826255,chaos
2026-07-06,002460.SZ,21.5,80.0,45.0,89.6,70.2,B,-,-18.621714034958593,chaos
2026-07-06,002463.SZ,19.4,40.0,45.0,69.4,49.1,C,-,-3.2368642958221505,chaos
2026-07-06,002465.SZ,28.9,30.0,30.0,81.8,43.0,C,-,-4.976562192597534,chaos
2026-07-06,002466.SZ,25.3,30.0,30.0,89.2,44.8,C,-,-22.576876261462132,chaos
2026-07-06,002472.SZ,33.4,25.0,60.0,88.4,53.1,C,-,-9.860990418524985,chaos
2026-07-06,002475.SZ,24.6,50.0,60.0,69.8,58.5,C,-,-6.2023008019557295,chaos
2026-07-06,002515.SZ,21.5,40.0,45.0,74.6,50.4,C,-,-12.472653589018856,chaos
2026-07-06,002518.SZ,23.8,25.0,80.0,72.8,56.2,C,-,-20.94829230969555,chaos
2026-07-06,002520.SZ,39.8,25.0,60.0,85.6,52.4,C,-,-21.223982015208364,chaos
2026-07-06,002527.SZ,21.5,25.0,60.0,89.4,53.4,C,-,-19.66454231629897,chaos
2026-07-06,002549.SZ,24.8,40.0,45.0,83.2,52.5,C,-,1.5332989603395575,chaos
2026-07-06,002555.SZ,32.0,50.0,30.0,73.2,48.8,C,-,-3.118320552621112,chaos
2026-07-06,002557.SZ,53.0,50.0,45.0,68.0,52.7,C,-,-0.9443480181456576,chaos
2026-07-06,002568.SZ,31.7,25.0,45.0,87.6,47.6,C,-,3.988111821510998,chaos
2026-07-06,002580.SZ,17.5,60.0,45.0,79.0,59.5,C,-,-10.770098107594672,chaos
2026-07-06,002584.SZ,45.6,40.0,60.0,70.8,54.7,C,-,-14.209413270672222,chaos
2026-07-06,002594.SZ,31.4,50.0,30.0,50.0,43.0,C,-,-0.6397249454830556,chaos
2026-07-06,002599.SZ,29.5,50.0,30.0,51.7,43.4,C,-,-6.921693779400206,chaos
2026-07-06,002600.SZ,34.7,30.0,30.0,78.6,42.1,C,-,-15.958051409339081,chaos
2026-07-06,002601.SZ,48.5,50.0,45.0,90,58.2,C,-,-6.165622046611341,chaos
2026-07-06,002602.SZ,38.8,30.0,30.0,90,45.0,C,-,-0.6387430839201902,chaos
2026-07-06,002603.SZ,39.7,25.0,45.0,90,48.2,C,-,4.240447972133321,chaos
2026-07-06,002606.SZ,25.8,30.0,45.0,49.1,40.0,C,-,0.3015422209358132,chaos
2026-07-06,002607.SZ,32.3,25.0,60.0,90,53.5,C,-,-13.875591401207343,chaos
2026-07-06,002624.SZ,20.0,50.0,30.0,72.2,48.5,C,-,-9.655117513296464,chaos
2026-07-06,002643.SZ,71.5,40.0,85.0,66.7,62.4,B,-,-17.80002933934737,chaos
2026-07-06,002648.SZ,49.9,50.0,45.0,90,58.2,C,-,-10.64779866134643,chaos
2026-07-06,002651.SZ,49.0,50.0,30.0,79.6,50.4,C,-,-7.421903400238872,chaos
2026-07-06,002657.SZ,15.5,25.0,80.0,90,60.5,B,confidence_overrated,-21.88311551327107,chaos
2026-07-06,002698.SZ,42.4,50.0,30.0,90,53.0,C,-,-9.554380268266572,chaos
2026-07-06,002708.SZ,18.9,30.0,45.0,88.0,49.8,C,-,-21.889377516161712,chaos
2026-07-06,002709.SZ,32.1,50.0,30.0,90,53.0,C,-,-24.102040395879364,chaos
2026-07-06,002714.SZ,53.0,50.0,45.0,84.6,56.9,C,-,-0.33614200629379365,chaos
2026-07-06,002733.SZ,5.0,30.0,45.0,69.0,45.0,C,-,-13.80823566818864,chaos
2026-07-06,002739.SZ,31.7,25.0,45.0,90,48.2,C,-,0.4277577343210881,chaos
2026-07-06,002747.SZ,61.1,40.0,60.0,90,59.5,C,-,-16.35893949583549,chaos
2026-07-06,002792.SZ,18.2,50.0,45.0,81.6,56.1,C,-,-7.221997745877095,chaos
2026-07-06,002812.SZ,24.4,25.0,60.0,80.4,51.1,C,-,-19.030799105772367,chaos
2026-07-06,002815.SZ,27.5,40.0,45.0,72.2,49.8,C,-,2.0169873017945372,chaos
2026-07-06,002821.SZ,55.0,30.0,45.0,87.0,49.5,C,-,1.9926156654977767,chaos
2026-07-06,002832.SZ,27.1,25.0,60.0,90,53.5,C,-,-0.5257052482655622,chaos
2026-07-06,002837.SZ,26.1,25.0,60.0,90,53.5,C,-,-9.559686143584411,chaos
2026-07-06,002850.SZ,69.4,50.0,45.0,69.1,53.0,C,-,-17.377592921972827,chaos
2026-07-06,002851.SZ,22.0,40.0,45.0,75.6,50.6,C,-,4.683636378483613,chaos
2026-07-06,002859.SZ,28.3,60.0,60.0,67.5,61.9,B,-,-15.594774657566324,chaos
2026-07-06,002861.SZ,50.7,55.0,60.0,85.8,64.5,B,-,-13.296980686334125,chaos
2026-07-06,002892.SZ,20.6,25.0,60.0,68.9,48.2,C,-,-3.411432544073789,chaos
2026-07-06,002896.SZ,32.9,25.0,45.0,88.6,47.9,C,-,-16.32397948357035,chaos
2026-07-06,002903.SZ,15.4,30.0,45.0,73.6,46.1,C,-,-26.33135800579819,chaos
2026-07-06,002912.SZ,20.5,25.0,60.0,89.6,53.4,C,-,-4.795160748002236,chaos
2026-07-06,002915.SZ,29.9,60.0,45.0,71.0,57.5,C,-,-16.94998160932235,chaos
2026-07-06,002916.SZ,64.9,40.0,60.0,68.2,54.1,C,-,-10.588433101008343,chaos
2026-07-06,002920.SZ,26.3,50.0,30.0,87.8,52.5,C,-,-2.1283967581416485,chaos
2026-07-06,002922.SZ,18.6,50.0,45.0,90,58.2,C,-,-16.041917659337336,chaos
2026-07-06,002938.SZ,5.0,30.0,45.0,51.8,40.7,C,-,1.0598671356256029,chaos
2026-07-06,002957.SZ,5.0,25.0,80.0,90,60.5,B,confidence_overrated,-8.043120067152099,chaos
2026-07-06,002971.SZ,23.0,40.0,45.0,90,54.2,C,-,-25.03500182151962,chaos
2026-07-06,002975.SZ,15.0,40.0,45.0,67.5,48.6,C,-,-6.0112859920104516,chaos
2026-07-06,002979.SZ,52.2,30.0,45.0,90,50.2,C,-,-15.722601712245199,chaos
2026-07-06,002985.SZ,25.1,25.0,60.0,75.0,49.8,C,-,-8.750034781253547,chaos
2026-07-06,003009.SZ,47.2,25.0,45.0,90,48.2,C,-,-5.468399186942974,chaos
2026-07-06,003021.SZ,41.8,30.0,45.0,74.4,46.4,C,-,-16.07250522215472,chaos
2026-07-06,003022.SZ,5.0,30.0,45.0,89.8,50.2,C,-,-13.051337062434609,chaos
2026-07-06,300001.SZ,5.0,40.0,45.0,71.8,49.7,C,-,-9.843272269832482,chaos
2026-07-06,300007.SZ,37.7,30.0,45.0,88.2,49.8,C,-,-12.515601353545126,chaos
2026-07-06,300014.SZ,5.0,50.0,45.0,86.2,57.3,C,-,-12.851582380724114,chaos
2026-07-06,300015.SZ,35.4,40.0,45.0,89.6,54.2,C,-,-2.712312200720368,chaos
2026-07-06,300017.SZ,15.0,50.0,45.0,90,58.2,C,-,15.760522766817209,chaos
2026-07-06,300024.SZ,29.1,50.0,45.0,90,58.2,C,-,-11.332872261689097,chaos
2026-07-06,300033.SZ,48.5,30.0,60.0,90,55.5,C,-,-11.681169234314092,chaos
2026-07-06,300037.SZ,49.5,80.0,45.0,90,70.2,B,-,-20.815203418302996,chaos
2026-07-06,300042.SZ,26.0,50.0,45.0,70.2,53.3,C,-,-18.27350871647939,chaos
2026-07-06,300045.SZ,25.4,50.0,30.0,69.2,47.8,C,-,-3.7255956456298978,chaos
2026-07-06,300054.SZ,29.2,40.0,45.0,73.6,50.1,C,-,-11.749148388328056,chaos
2026-07-06,300058.SZ,5.0,25.0,60.0,73.4,49.4,C,-,2.4038508802530556,chaos
2026-07-06,300059.SZ,49.3,50.0,45.0,90,58.2,C,-,-6.326799288204943,chaos
2026-07-06,300065.SZ,37.7,25.0,60.0,69.5,48.4,C,-,13.351025616034962,chaos
2026-07-06,300070.SZ,37.9,25.0,45.0,86.2,47.3,C,-,3.6144349228423023,chaos
2026-07-06,300115.SZ,42.0,30.0,45.0,69.2,45.1,C,-,-3.1834794034449665,chaos
2026-07-06,300121.SZ,48.8,30.0,45.0,90,50.2,C,-,-20.10863446378661,chaos
2026-07-06,300122.SZ,38.7,30.0,30.0,90,45.0,C,-,-2.6186124914374442,chaos
2026-07-06,300124.SZ,35.3,55.0,45.0,47.2,49.6,C,-,-10.800402077211402,chaos
2026-07-06,300136.SZ,19.5,50.0,45.0,52.3,48.8,C,-,-7.857293150710087,chaos
2026-07-06,300142.SZ,36.2,50.0,30.0,90,53.0,C,-,-0.22674260795606527,chaos
2026-07-06,300144.SZ,35.9,25.0,45.0,81.0,46.0,C,-,-2.1775112446926204,chaos
2026-07-06,300161.SZ,30.3,25.0,60.0,80.0,51.0,C,-,-12.902668315431743,chaos
2026-07-06,300184.SZ,45.3,55.0,45.0,52.3,50.8,C,-,-7.668107697476989,chaos
2026-07-06,300188.SZ,27.9,25.0,45.0,74.6,44.4,C,-,1.3542447184761386,chaos
2026-07-06,300222.SZ,5.0,25.0,80.0,72.2,56.0,C,-,-13.23051997785143,chaos
2026-07-06,300223.SZ,80.0,80.0,85.0,90,84.2,A,-,-24.8339895016767,chaos
2026-07-06,300229.SZ,5.0,25.0,80.0,90,60.5,B,confidence_overrated,-1.6654005559144203,chaos
2026-07-06,300236.SZ,29.3,40.0,45.0,50.3,44.3,C,-,3.0456174983651385,chaos
2026-07-06,300249.SZ,31.9,30.0,30.0,72.6,40.6,C,-,0.1266983603378069,chaos
2026-07-06,300251.SZ,30.5,25.0,45.0,82.4,46.3,C,-,3.3274802296387795,chaos
2026-07-06,300255.SZ,25.0,50.0,30.0,85.6,51.9,C,-,2.136308107686258,chaos
2026-07-06,300260.SZ,52.2,80.0,60.0,68.0,70.0,B,-,-8.58720589297044,chaos
2026-07-06,300263.SZ,25.8,50.0,30.0,90,53.0,C,-,-17.45484689152761,chaos
2026-07-06,300274.SZ,5.0,25.0,80.0,90,60.5,B,confidence_overrated,-15.743519725662292,chaos
2026-07-06,300276.SZ,16.9,25.0,80.0,86.6,59.6,C,-,-2.991373046830126,chaos
2026-07-06,300279.SZ,16.4,50.0,45.0,86.8,57.5,C,-,-8.965578091902183,chaos
2026-07-06,300302.SZ,5.0,40.0,45.0,51.6,44.6,C,-,-17.99452848051999,chaos
2026-07-06,300308.SZ,15.5,30.0,45.0,51.0,40.5,C,-,0.8262470018217449,chaos
2026-07-06,300315.SZ,21.6,40.0,45.0,86.2,53.3,C,-,-0.511446277775196,chaos
2026-07-06,300346.SZ,33.3,30.0,30.0,90,45.0,C,-,-9.763308900516598,chaos
2026-07-06,300347.SZ,47.7,40.0,60.0,90,59.5,C,-,-5.855325949916268,chaos
2026-07-06,300351.SZ,18.7,25.0,80.0,90,60.5,B,confidence_overrated,-15.839023048688972,chaos
2026-07-06,300353.SZ,57.6,80.0,60.0,46.1,64.5,B,-,-8.318051106831014,chaos
