ts_code,entry_date,exit_date,hold_days,entry_price,exit_price,profit_pct,entry_score,exit_reason,entry_season,exit_season
002261.SZ,2026-06-22,2026-06-23,1,31.2,29.86,-4.59,64.7,SCORE_DROP,chaos,chaos
002460.SZ,2026-06-22,2026-06-23,1,72.05,68.0,-5.92,63.8,SCORE_DROP,chaos,chaos
300058.SZ,2026-06-22,2026-06-23,1,16.02,14.78,-8.04,63.4,SCORE_DROP,chaos,chaos
002230.SZ,2026-06-22,2026-06-23,1,43.88,42.25,-4.01,61.6,SCORE_DROP,chaos,chaos
601126.SH,2026-06-22,2026-06-23,1,77.81,70.8,-9.31,61.4,SCORE_DROP,chaos,chaos
603160.SH,2026-06-22,2026-06-23,1,59.19,59.06,-0.52,60.4,SCORE_DROP,chaos,chaos
601669.SH,2026-06-22,2026-06-23,1,5.06,4.98,-1.88,60.2,SCORE_DROP,chaos,chaos
600711.SH,2026-06-22,2026-06-23,1,13.43,12.09,-10.28,60.0,SCORE_DROP,chaos,chaos
601100.SH,2026-06-01,2026-06-24,16,111.3,109.97,-1.49,70.1,SCORE_DROP,chaos_spring,chaos
002938.SZ,2026-06-02,2026-06-24,15,111.89,106.4,-5.21,60.0,SCORE_DROP,chaos_spring,chaos
300353.SZ,2026-06-05,2026-06-24,12,21.94,21.67,-1.53,74.1,SCORE_DROP,chaos_spring,chaos
300503.SZ,2026-06-08,2026-06-24,11,87.01,78.71,-9.84,69.1,SCORE_DROP,chaos_spring,chaos
601985.SH,2026-06-09,2026-06-24,10,9.07,8.81,-3.17,63.3,SCORE_DROP,chaos,chaos
002129.SZ,2026-06-09,2026-06-24,10,9.81,9.5,-3.46,61.8,SCORE_DROP,chaos,chaos
301176.SZ,2026-06-10,2026-06-24,9,47.6,75.5,58.31,64.8,SCORE_DROP,chaos,chaos
600500.SH,2026-06-10,2026-06-24,9,6.55,7.85,19.55,64.5,SCORE_DROP,chaos,chaos
603990.SH,2026-06-12,2026-06-24,7,22.04,21.29,-3.7,62.2,SCORE_DROP,chaos,chaos
688170.SH,2026-06-15,2026-06-24,6,81.24,81.6,0.14,70.7,SCORE_DROP,chaos,chaos
600362.SH,2026-06-15,2026-06-24,6,47.36,47.33,-0.36,64.1,SCORE_DROP,chaos,chaos
600763.SH,2026-06-15,2026-06-24,6,34.83,34.09,-2.42,61.4,SCORE_DROP,chaos,chaos
600459.SH,2026-06-15,2026-06-24,6,25.99,25.8,-1.03,60.4,SCORE_DROP,chaos,chaos
002353.SZ,2026-06-15,2026-06-24,6,154.87,159.14,2.46,60.1,SCORE_DROP,chaos,chaos
688433.SH,2026-06-15,2026-06-24,6,95.52,103.89,8.46,60.1,SCORE_DROP,chaos,chaos
002368.SZ,2026-06-17,2026-06-24,4,16.96,16.28,-4.31,64.0,SCORE_DROP,chaos,chaos
300607.SZ,2026-06-17,2026-06-24,4,37.56,38.48,2.15,61.6,SCORE_DROP,chaos,chaos
000063.SZ,2026-06-17,2026-06-24,4,37.64,37.42,-0.88,61.6,SCORE_DROP,chaos,chaos
300913.SZ,2026-06-17,2026-06-24,4,56.98,57.8,1.14,60.1,SCORE_DROP,chaos,chaos
688017.SH,2026-06-18,2026-06-24,3,408.01,383.18,-6.39,80.1,SCORE_DROP,chaos,chaos
300418.SZ,2026-06-18,2026-06-24,3,43.0,41.8,-3.09,66.7,SCORE_DROP,chaos,chaos
603496.SH,2026-06-18,2026-06-24,3,26.74,25.12,-6.36,62.7,SCORE_DROP,chaos,chaos
000026.SZ,2026-06-18,2026-06-24,3,21.31,21.82,2.09,61.8,SCORE_DROP,chaos,chaos
600893.SH,2026-06-22,2026-06-24,2,41.6,39.12,-6.26,77.6,SCORE_DROP,chaos,chaos
000681.SZ,2026-06-22,2026-06-24,2,23.02,21.77,-5.73,69.4,SCORE_DROP,chaos,chaos
300015.SZ,2026-06-22,2026-06-24,2,8.49,8.29,-2.66,66.1,SCORE_DROP,chaos,chaos
300121.SZ,2026-06-22,2026-06-24,2,13.25,12.71,-4.38,63.9,SCORE_DROP,chaos,chaos
300624.SZ,2026-06-22,2026-06-24,2,58.3,55.45,-5.19,62.2,SCORE_DROP,chaos,chaos
600549.SH,2026-06-22,2026-06-24,2,94.5,83.03,-12.44,60.8,STOP_LOSS,chaos,chaos
600377.SH,2026-06-22,2026-06-24,2,11.93,11.82,-1.22,60.4,SCORE_DROP,chaos,chaos
600110.SH,2026-06-23,2026-06-24,1,15.44,15.17,-2.05,65.0,SCORE_DROP,chaos,chaos
002165.SZ,2026-06-23,2026-06-24,1,7.49,7.06,-6.04,60.1,SCORE_DROP,chaos,chaos
300249.SZ,2026-06-16,2026-06-25,6,17.12,16.45,-4.21,71.6,SCORE_DROP,chaos,chaos
603931.SH,2026-06-16,2026-06-25,6,57.1,55.23,-3.57,71.2,SCORE_DROP,chaos,chaos
300416.SZ,2026-06-17,2026-06-25,5,19.43,20.0,2.63,66.1,SCORE_DROP,chaos,chaos
000682.SZ,2026-06-17,2026-06-25,5,12.9,13.2,2.03,62.4,SCORE_DROP,chaos,chaos
002708.SZ,2026-06-17,2026-06-25,5,14.13,14.0,-1.22,62.4,SCORE_DROP,chaos,chaos
603936.SH,2026-06-18,2026-06-25,4,28.65,26.42,-8.08,71.5,SCORE_DROP,chaos,chaos
603978.SH,2026-06-22,2026-06-25,3,29.48,27.46,-7.15,68.7,SCORE_DROP,chaos,chaos
000029.SZ,2026-06-22,2026-06-25,3,29.24,24.05,-18.05,67.1,STOP_LOSS,chaos,chaos
300540.SZ,2026-06-23,2026-06-25,2,28.77,25.42,-11.94,76.1,SCORE_DROP,chaos,chaos
601288.SH,2026-06-23,2026-06-25,2,6.57,6.25,-5.17,66.3,SCORE_DROP,chaos,chaos
002007.SZ,2026-06-23,2026-06-25,2,12.95,12.63,-2.77,60.9,SCORE_DROP,chaos,chaos
300900.SZ,2026-06-24,2026-06-25,1,34.29,33.21,-3.45,81.0,SCORE_DROP,chaos,chaos
002460.SZ,2026-06-24,2026-06-25,1,71.62,68.36,-4.85,64.3,SCORE_DROP,chaos,chaos
600096.SH,2026-06-24,2026-06-25,1,34.12,33.5,-2.12,60.9,SCORE_DROP,chaos,chaos
002354.SZ,2026-06-24,2026-06-25,1,8.92,8.03,-10.28,60.7,SCORE_DROP,chaos,chaos
601208.SH,2026-06-04,2026-06-26,15,59.6,73.65,23.27,63.1,SCORE_DROP,chaos_spring,chaos
300570.SZ,2026-06-09,2026-06-26,12,181.71,234.1,28.53,78.3,SCORE_DROP,chaos,chaos
000859.SZ,2026-06-09,2026-06-26,12,11.17,10.13,-9.61,74.4,SCORE_DROP,chaos,chaos
000831.SZ,2026-06-09,2026-06-26,12,55.52,54.88,-1.45,62.3,SCORE_DROP,chaos,chaos
300308.SZ,2026-06-12,2026-06-26,9,1149.0,1253.89,8.83,65.4,SCORE_DROP,chaos,chaos
688010.SH,2026-06-12,2026-06-26,9,47.84,44.37,-7.55,64.4,SCORE_DROP,chaos,chaos
002281.SZ,2026-06-15,2026-06-26,8,225.47,240.34,6.3,80.2,SCORE_DROP,chaos,chaos
003022.SZ,2026-06-15,2026-06-26,8,27.25,26.5,-3.05,75.9,SCORE_DROP,chaos,chaos
600064.SH,2026-06-15,2026-06-26,8,7.65,7.26,-5.4,74.9,SCORE_DROP,chaos,chaos
300620.SZ,2026-06-15,2026-06-26,8,343.05,362.43,5.35,69.7,SCORE_DROP,chaos,chaos
300709.SZ,2026-06-15,2026-06-26,8,51.49,61.51,19.16,63.7,SCORE_DROP,chaos,chaos
002155.SZ,2026-06-15,2026-06-26,8,25.65,24.24,-5.8,63.2,SCORE_DROP,chaos,chaos
605060.SH,2026-06-16,2026-06-26,7,51.59,48.73,-5.84,70.9,SCORE_DROP,chaos,chaos
300014.SZ,2026-06-16,2026-06-26,7,66.88,62.21,-7.28,69.8,SCORE_DROP,chaos,chaos
002851.SZ,2026-06-16,2026-06-26,7,163.64,160.76,-2.06,63.7,SCORE_DROP,chaos,chaos
603318.SH,2026-06-16,2026-06-26,7,9.65,8.81,-9.0,60.7,SCORE_DROP,chaos,chaos
300001.SZ,2026-06-17,2026-06-26,6,38.82,36.58,-6.07,75.0,SCORE_DROP,chaos,chaos
688005.SH,2026-06-17,2026-06-26,6,33.79,29.14,-14.06,70.2,STOP_LOSS,chaos,chaos
002028.SZ,2026-06-17,2026-06-26,6,186.93,175.12,-6.62,68.9,SCORE_DROP,chaos,chaos
603588.SH,2026-06-17,2026-06-26,6,15.51,19.03,22.4,61.7,SCORE_DROP,chaos,chaos
601138.SH,2026-06-18,2026-06-26,5,78.08,70.22,-10.37,74.1,SCORE_DROP,chaos,chaos
688227.SH,2026-06-18,2026-06-26,5,102.3,97.99,-4.51,64.7,SCORE_DROP,chaos,chaos
002709.SZ,2026-06-22,2026-06-26,4,55.92,50.01,-10.87,71.1,SCORE_DROP,chaos,chaos
000422.SZ,2026-06-22,2026-06-26,4,14.18,13.26,-6.79,68.2,SCORE_DROP,chaos,chaos
000685.SZ,2026-06-22,2026-06-26,4,11.57,11.08,-4.54,66.7,SCORE_DROP,chaos,chaos
300750.SZ,2026-06-22,2026-06-26,4,408.98,381.0,-7.14,64.5,SCORE_DROP,chaos,chaos
300782.SZ,2026-06-23,2026-06-26,3,113.92,100.93,-11.7,67.6,SCORE_DROP,chaos,chaos
601988.SH,2026-06-23,2026-06-26,3,6.14,5.76,-6.49,62.7,SCORE_DROP,chaos,chaos
601872.SH,2026-06-23,2026-06-26,3,19.92,19.56,-2.11,62.5,SCORE_DROP,chaos,chaos
000007.SZ,2026-06-24,2026-06-26,2,13.63,12.66,-7.42,65.9,SCORE_DROP,chaos,chaos
688320.SH,2026-06-24,2026-06-26,2,39.15,36.83,-6.23,63.9,SCORE_DROP,chaos,chaos
002466.SZ,2026-06-24,2026-06-26,2,66.13,58.92,-11.2,62.9,SCORE_DROP,chaos,chaos
000430.SZ,2026-06-25,2026-06-26,1,7.68,7.2,-6.55,67.9,SCORE_DROP,chaos,chaos
688343.SH,2026-06-25,2026-06-26,1,75.94,70.33,-7.69,66.5,SCORE_DROP,chaos,chaos
688709.SH,2026-06-25,2026-06-26,1,37.73,36.0,-4.89,65.1,SCORE_DROP,chaos,chaos
300353.SZ,2026-06-25,2026-06-26,1,21.8,20.2,-7.64,60.1,SCORE_DROP,chaos,chaos
605589.SH,2026-06-01,2026-06-29,19,49.2,62.69,27.12,72.2,SCORE_DROP,chaos_spring,chaos
301377.SZ,2026-06-01,2026-06-29,19,338.37,553.8,63.37,63.5,SCORE_DROP,chaos_spring,chaos
600487.SH,2026-06-01,2026-06-29,19,75.56,108.04,42.69,60.8,SCORE_DROP,chaos_spring,chaos
000657.SZ,2026-06-02,2026-06-29,18,66.51,95.57,43.39,63.4,SCORE_DROP,chaos_spring,chaos
002971.SZ,2026-06-04,2026-06-29,16,37.39,68.87,83.89,63.3,SCORE_DROP,chaos_spring,chaos
300586.SZ,2026-06-05,2026-06-29,15,12.03,14.11,16.99,61.5,SCORE_DROP,chaos_spring,chaos
600498.SH,2026-06-09,2026-06-29,13,58.85,72.07,22.16,66.5,SCORE_DROP,chaos,chaos
603002.SH,2026-06-10,2026-06-29,12,18.25,24.32,32.96,74.7,SCORE_DROP,chaos,chaos
001696.SZ,2026-06-10,2026-06-29,12,19.05,21.96,14.98,62.5,SCORE_DROP,chaos,chaos
002378.SZ,2026-06-10,2026-06-29,12,30.57,34.0,10.92,61.4,SCORE_DROP,chaos,chaos
000415.SZ,2026-06-12,2026-06-29,10,4.12,4.11,-0.54,62.2,SCORE_DROP,chaos,chaos
300548.SZ,2026-06-15,2026-06-29,9,268.84,253.19,-6.12,76.2,SCORE_DROP,chaos,chaos
000060.SZ,2026-06-15,2026-06-29,9,7.92,7.82,-1.56,75.3,SCORE_DROP,chaos,chaos
002384.SZ,2026-06-15,2026-06-29,9,239.31,249.59,4.0,74.8,SCORE_DROP,chaos,chaos
688498.SH,2026-06-15,2026-06-29,9,1464.88,1724.83,17.45,72.7,SCORE_DROP,chaos,chaos
002975.SZ,2026-06-15,2026-06-29,9,133.51,138.0,3.06,71.2,SCORE_DROP,chaos,chaos
688536.SH,2026-06-15,2026-06-29,9,325.0,343.3,5.33,70.0,SCORE_DROP,chaos,chaos
600186.SH,2026-06-15,2026-06-29,9,12.12,13.32,9.6,69.1,SCORE_DROP,chaos,chaos
000519.SZ,2026-06-16,2026-06-29,8,20.42,19.62,-4.22,78.2,SCORE_DROP,chaos,chaos
300491.SZ,2026-06-16,2026-06-29,8,34.92,36.0,2.79,67.6,SCORE_DROP,chaos,chaos
001339.SZ,2026-06-16,2026-06-29,8,104.9,103.2,-1.92,65.4,SCORE_DROP,chaos,chaos
601696.SH,2026-06-16,2026-06-29,8,13.3,12.43,-6.84,60.2,SCORE_DROP,chaos,chaos
688478.SH,2026-06-17,2026-06-29,7,67.03,83.85,24.79,78.1,SCORE_DROP,chaos,chaos
603530.SH,2026-06-18,2026-06-29,6,53.7,51.75,-3.93,72.3,SCORE_DROP,chaos,chaos
002747.SZ,2026-06-18,2026-06-29,6,36.5,33.94,-7.31,68.1,SCORE_DROP,chaos,chaos
000156.SZ,2026-06-18,2026-06-29,6,6.79,6.43,-5.6,67.2,SCORE_DROP,chaos,chaos
002475.SZ,2026-06-18,2026-06-29,6,69.93,65.3,-6.92,65.6,SCORE_DROP,chaos,chaos
300059.SZ,2026-06-22,2026-06-29,5,20.97,20.1,-4.45,69.3,SCORE_DROP,chaos,chaos
603629.SH,2026-06-22,2026-06-29,5,194.24,176.86,-9.25,62.6,SCORE_DROP,chaos,chaos
601628.SH,2026-06-22,2026-06-29,5,36.44,35.74,-2.22,60.9,SCORE_DROP,chaos,chaos
000545.SZ,2026-06-23,2026-06-29,4,2.83,2.4,-15.49,70.8,STOP_LOSS,chaos,chaos
002580.SZ,2026-06-23,2026-06-29,4,23.19,20.71,-10.99,64.6,SCORE_DROP,chaos,chaos
300499.SZ,2026-06-24,2026-06-29,3,42.47,37.11,-12.92,75.1,STOP_LOSS,chaos,chaos
000830.SZ,2026-06-24,2026-06-29,3,12.87,12.45,-3.56,68.4,SCORE_DROP,chaos,chaos
002312.SZ,2026-06-24,2026-06-29,3,9.88,9.45,-4.65,61.4,SCORE_DROP,chaos,chaos
601233.SH,2026-06-24,2026-06-29,3,24.25,23.2,-4.63,60.4,SCORE_DROP,chaos,chaos
301282.SZ,2026-06-25,2026-06-29,2,30.31,27.48,-9.64,68.7,SCORE_DROP,chaos,chaos
002938.SZ,2026-06-25,2026-06-29,2,114.14,101.0,-11.81,67.0,SCORE_DROP,chaos,chaos
002456.SZ,2026-06-26,2026-06-29,1,9.52,8.93,-6.5,62.9,SCORE_DROP,chaos,chaos
601336.SH,2026-06-12,2026-06-30,11,61.46,59.66,-3.23,63.3,SCORE_DROP,chaos,chaos
301071.SZ,2026-06-15,2026-06-30,10,70.57,92.5,30.78,62.5,SCORE_DROP,chaos,chaos
002326.SZ,2026-06-17,2026-06-30,8,22.39,23.65,5.33,62.8,SCORE_DROP,chaos,chaos
000733.SZ,2026-06-18,2026-06-30,7,59.79,56.64,-5.57,68.5,SCORE_DROP,chaos,chaos
300302.SZ,2026-06-18,2026-06-30,7,50.9,51.17,0.23,68.5,SCORE_DROP,chaos,chaos
601688.SH,2026-06-22,2026-06-30,6,21.29,20.62,-3.45,68.5,SCORE_DROP,chaos,chaos
002023.SZ,2026-06-24,2026-06-30,4,13.87,12.96,-6.86,68.2,SCORE_DROP,chaos,chaos
600346.SH,2026-06-24,2026-06-30,4,18.44,17.71,-4.26,65.2,SCORE_DROP,chaos,chaos
600029.SH,2026-06-25,2026-06-30,3,5.58,5.18,-7.47,68.5,SCORE_DROP,chaos,chaos
002555.SZ,2026-06-25,2026-06-30,3,18.96,18.87,-0.77,65.9,SCORE_DROP,chaos,chaos
601319.SH,2026-06-25,2026-06-30,3,7.22,6.76,-6.67,63.9,SCORE_DROP,chaos,chaos
000507.SZ,2026-06-25,2026-06-30,3,4.99,4.68,-6.51,62.8,SCORE_DROP,chaos,chaos
601111.SH,2026-06-25,2026-06-30,3,6.54,6.05,-7.79,61.5,SCORE_DROP,chaos,chaos
600352.SH,2026-06-25,2026-06-30,3,13.12,12.11,-8.0,60.6,SCORE_DROP,chaos,chaos
600007.SH,2026-06-29,2026-06-30,1,19.31,18.98,-2.01,65.1,SCORE_DROP,chaos,chaos
600183.SH,2026-06-01,2026-07-01,21,135.63,164.8,21.21,65.9,SCORE_DROP,chaos_spring,chaos
601869.SH,2026-06-02,2026-07-01,20,408.74,508.51,24.11,65.6,SCORE_DROP,chaos_spring,chaos
600522.SH,2026-06-02,2026-07-01,20,42.89,55.42,28.91,64.1,SCORE_DROP,chaos_spring,chaos
603386.SH,2026-06-04,2026-07-01,18,17.24,19.2,11.07,61.2,SCORE_DROP,chaos_spring,chaos
002584.SZ,2026-06-10,2026-07-01,14,8.06,10.0,23.77,60.1,SCORE_DROP,chaos,chaos
002428.SZ,2026-06-12,2026-07-01,12,92.26,114.85,24.19,65.2,SCORE_DROP,chaos,chaos
688313.SH,2026-06-15,2026-07-01,11,166.53,170.8,2.26,83.5,SCORE_DROP,chaos,chaos
002436.SZ,2026-06-15,2026-07-01,11,40.09,47.48,18.13,73.8,SCORE_DROP,chaos,chaos
301132.SZ,2026-06-15,2026-07-01,11,40.54,49.94,22.89,69.6,SCORE_DROP,chaos,chaos
603083.SH,2026-06-15,2026-07-01,11,201.29,242.7,20.27,63.3,SCORE_DROP,chaos,chaos
600703.SH,2026-06-16,2026-07-01,10,16.84,19.84,17.51,65.8,SCORE_DROP,chaos,chaos
002080.SZ,2026-06-17,2026-07-01,9,82.41,88.7,7.33,67.9,SCORE_DROP,chaos,chaos
000066.SZ,2026-06-24,2026-07-01,5,19.0,18.29,-4.04,70.1,SCORE_DROP,chaos,chaos
688036.SH,2026-06-26,2026-07-01,3,56.81,54.98,-3.52,62.3,SCORE_DROP,chaos,chaos
002335.SZ,2026-06-29,2026-07-01,2,42.27,40.14,-5.34,65.0,SCORE_DROP,chaos,chaos
002427.SZ,2026-06-29,2026-07-01,2,5.27,4.82,-8.84,64.0,SCORE_DROP,chaos,chaos
301269.SZ,2026-06-29,2026-07-01,2,114.26,118.78,3.66,61.3,SCORE_DROP,chaos,chaos
002364.SZ,2026-06-29,2026-07-01,2,53.8,51.84,-3.94,61.1,SCORE_DROP,chaos,chaos
601985.SH,2026-06-29,2026-07-01,2,9.06,8.84,-2.73,60.9,SCORE_DROP,chaos,chaos
002602.SZ,2026-06-29,2026-07-01,2,13.87,13.73,-1.31,60.1,SCORE_DROP,chaos,chaos
300502.SZ,2026-06-30,2026-07-01,1,607.0,575.56,-5.48,71.8,SCORE_DROP,chaos,chaos
300548.SZ,2026-06-30,2026-07-01,1,278.0,254.0,-8.93,67.9,SCORE_DROP,chaos,chaos
300757.SZ,2026-06-30,2026-07-01,1,619.0,580.52,-6.52,67.7,SCORE_DROP,chaos,chaos
300476.SZ,2026-06-30,2026-07-01,1,346.43,326.86,-5.95,66.3,SCORE_DROP,chaos,chaos
000988.SZ,2026-06-30,2026-07-01,1,184.61,173.55,-6.29,66.0,SCORE_DROP,chaos,chaos
300491.SZ,2026-06-30,2026-07-01,1,38.19,36.36,-5.09,62.3,SCORE_DROP,chaos,chaos
688478.SH,2026-06-30,2026-07-01,1,88.55,82.98,-6.59,61.8,SCORE_DROP,chaos,chaos
300782.SZ,2026-06-30,2026-07-01,1,109.58,104.5,-4.94,60.2,SCORE_DROP,chaos,chaos
300433.SZ,2026-06-01,2026-07-02,22,41.83,50.69,20.88,67.3,SCORE_DROP,chaos_spring,chaos
688630.SH,2026-06-01,2026-07-02,22,339.89,468.0,37.39,65.8,SCORE_DROP,chaos_spring,chaos
603256.SH,2026-06-09,2026-07-02,16,207.34,233.23,12.19,67.5,SCORE_DROP,chaos,chaos
301526.SZ,2026-06-09,2026-07-02,16,25.36,45.19,77.89,67.3,SCORE_DROP,chaos,chaos
688627.SH,2026-06-09,2026-07-02,16,408.68,582.07,42.13,62.4,SCORE_DROP,chaos,chaos
002515.SZ,2026-06-09,2026-07-02,16,7.36,9.9,34.21,60.8,SCORE_DROP,chaos,chaos
688525.SH,2026-06-10,2026-07-02,15,317.0,418.8,31.81,61.8,SCORE_DROP,chaos,chaos
600497.SH,2026-06-12,2026-07-02,13,9.28,11.63,25.02,63.9,SCORE_DROP,chaos,chaos
000032.SZ,2026-06-15,2026-07-02,12,20.81,21.9,4.94,76.9,SCORE_DROP,chaos,chaos
300184.SZ,2026-06-15,2026-07-02,12,15.8,16.31,2.93,75.2,SCORE_DROP,chaos,chaos
688256.SH,2026-06-15,2026-07-02,12,1335.0,1372.0,2.47,74.2,SCORE_DROP,chaos,chaos
301366.SZ,2026-06-15,2026-07-02,12,48.92,55.47,13.09,72.6,SCORE_DROP,chaos,chaos
002156.SZ,2026-06-15,2026-07-02,12,61.54,67.37,9.17,72.3,SCORE_DROP,chaos,chaos
301099.SZ,2026-06-15,2026-07-02,12,74.06,89.83,20.99,68.4,SCORE_DROP,chaos,chaos
603005.SH,2026-06-15,2026-07-02,12,43.9,47.39,7.65,67.6,SCORE_DROP,chaos,chaos
300903.SZ,2026-06-15,2026-07-02,12,78.22,91.2,16.29,67.2,SCORE_DROP,chaos,chaos
002185.SZ,2026-06-15,2026-07-02,12,17.13,20.27,18.03,66.9,SCORE_DROP,chaos,chaos
600584.SH,2026-06-15,2026-07-02,12,74.32,95.98,28.84,64.1,SCORE_DROP,chaos,chaos
301308.SZ,2026-06-15,2026-07-02,12,529.23,599.22,12.92,63.5,SCORE_DROP,chaos,chaos
000510.SZ,2026-06-15,2026-07-02,12,21.31,22.89,7.11,63.1,SCORE_DROP,chaos,chaos
688003.SH,2026-06-15,2026-07-02,12,108.6,116.04,6.55,60.5,SCORE_DROP,chaos,chaos
001287.SZ,2026-06-15,2026-07-02,12,26.41,28.61,8.03,60.3,SCORE_DROP,chaos,chaos
002463.SZ,2026-06-16,2026-07-02,11,140.64,130.51,-7.5,77.3,SCORE_DROP,chaos,chaos
001309.SZ,2026-06-16,2026-07-02,11,655.66,811.0,23.39,70.0,SCORE_DROP,chaos,chaos
002174.SZ,2026-06-16,2026-07-02,11,11.82,12.03,1.48,61.3,SCORE_DROP,chaos,chaos
688286.SH,2026-06-16,2026-07-02,11,72.08,85.77,18.69,61.2,SCORE_DROP,chaos,chaos
688001.SH,2026-06-17,2026-07-02,10,73.69,73.3,-0.83,76.9,SCORE_DROP,chaos,chaos
300458.SZ,2026-06-17,2026-07-02,10,35.16,37.19,5.47,73.2,SCORE_DROP,chaos,chaos
600888.SH,2026-06-17,2026-07-02,10,12.3,14.98,21.49,60.5,SCORE_DROP,chaos,chaos
603203.SH,2026-06-22,2026-07-02,8,65.8,62.21,-5.76,65.5,SCORE_DROP,chaos,chaos
000799.SZ,2026-06-22,2026-07-02,8,41.7,41.48,-0.83,63.5,SCORE_DROP,chaos,chaos
600460.SH,2026-06-23,2026-07-02,7,47.04,50.5,7.06,63.7,SCORE_DROP,chaos,chaos
688107.SH,2026-06-24,2026-07-02,6,44.7,41.45,-7.57,73.0,SCORE_DROP,chaos,chaos
300136.SZ,2026-06-25,2026-07-02,5,116.73,101.01,-13.77,75.4,STOP_LOSS,chaos,chaos
300065.SZ,2026-06-25,2026-07-02,5,21.24,21.5,0.92,62.9,SCORE_DROP,chaos,chaos
300762.SZ,2026-06-26,2026-07-02,4,45.25,44.0,-3.06,65.8,SCORE_DROP,chaos,chaos
688170.SH,2026-06-30,2026-07-02,2,96.01,78.97,-18.05,77.7,STOP_LOSS,chaos,chaos
002281.SZ,2026-06-30,2026-07-02,2,256.94,218.19,-15.38,76.1,STOP_LOSS,chaos,chaos
688498.SH,2026-06-30,2026-07-02,2,1886.0,1639.0,-13.4,70.9,STOP_LOSS,chaos,chaos
301282.SZ,2026-06-30,2026-07-02,2,29.49,28.37,-4.1,65.5,SCORE_DROP,chaos,chaos
688047.SH,2026-06-30,2026-07-02,2,154.67,144.49,-6.88,63.8,SCORE_DROP,chaos,chaos
600500.SH,2026-06-30,2026-07-02,2,7.83,7.51,-4.39,62.9,SCORE_DROP,chaos,chaos
001389.SZ,2026-06-30,2026-07-02,2,237.25,196.8,-17.35,61.5,STOP_LOSS,chaos,chaos
002456.SZ,2026-06-30,2026-07-02,2,9.46,9.47,-0.19,61.2,SCORE_DROP,chaos,chaos
603936.SH,2026-06-30,2026-07-02,2,26.71,23.66,-11.72,61.0,SCORE_DROP,chaos,chaos
002202.SZ,2026-06-30,2026-07-02,2,23.9,23.51,-1.93,60.1,SCORE_DROP,chaos,chaos
603929.SH,2026-07-01,2026-07-02,1,257.81,234.62,-9.29,68.7,SCORE_DROP,chaos,chaos
000685.SZ,2026-07-01,2026-07-02,1,11.68,11.31,-3.47,66.6,SCORE_DROP,chaos,chaos
603131.SH,2026-07-01,2026-07-02,1,18.72,18.08,-3.72,62.7,SCORE_DROP,chaos,chaos
300760.SZ,2026-07-01,2026-07-02,1,141.7,139.2,-2.06,61.9,SCORE_DROP,chaos,chaos
600391.SH,2026-07-01,2026-07-02,1,34.34,32.29,-6.27,61.8,SCORE_DROP,chaos,chaos
605090.SH,2026-07-01,2026-07-02,1,37.6,36.15,-4.16,60.3,SCORE_DROP,chaos,chaos
601012.SH,2026-07-01,2026-07-02,1,13.19,12.78,-3.41,60.2,SCORE_DROP,chaos,chaos
600009.SH,2026-07-01,2026-07-02,1,23.43,23.03,-2.01,60.2,SCORE_DROP,chaos,chaos
002859.SZ,2026-06-01,2026-07-03,23,75.05,93.27,23.98,73.2,SCORE_DROP,chaos_spring,chaos
600909.SH,2026-06-01,2026-07-03,23,7.23,10.82,49.35,67.6,SCORE_DROP,chaos_spring,chaos
605358.SH,2026-06-01,2026-07-03,23,56.1,64.67,14.98,61.9,SCORE_DROP,chaos_spring,chaos
300398.SZ,2026-06-04,2026-07-03,20,41.34,52.34,26.31,62.9,SCORE_DROP,chaos_spring,chaos
300054.SZ,2026-06-10,2026-07-03,16,71.04,89.88,26.22,60.2,SCORE_DROP,chaos,chaos
300786.SZ,2026-06-11,2026-07-03,15,20.36,21.92,7.36,62.4,SCORE_DROP,chaos,chaos
688035.SH,2026-06-11,2026-07-03,15,88.5,88.11,-0.74,62.3,SCORE_DROP,chaos,chaos
300576.SZ,2026-06-15,2026-07-03,13,48.94,45.86,-6.59,77.1,SCORE_DROP,chaos,chaos
688328.SH,2026-06-15,2026-07-03,13,71.08,82.4,15.63,65.1,SCORE_DROP,chaos,chaos
688378.SH,2026-06-17,2026-07-03,11,55.33,53.95,-2.79,80.4,SCORE_DROP,chaos,chaos
002430.SZ,2026-06-22,2026-07-03,9,27.6,27.49,-0.7,64.8,SCORE_DROP,chaos,chaos
688187.SH,2026-06-23,2026-07-03,8,61.58,57.49,-6.94,60.8,SCORE_DROP,chaos,chaos
000703.SZ,2026-06-24,2026-07-03,7,14.79,14.56,-1.86,60.8,SCORE_DROP,chaos,chaos
600459.SH,2026-06-26,2026-07-03,5,28.11,25.0,-11.36,76.5,SCORE_DROP,chaos,chaos
300975.SZ,2026-06-30,2026-07-03,3,51.75,42.02,-19.1,68.9,STOP_LOSS,chaos,chaos
688146.SH,2026-06-01,2026-07-06,24,169.99,302.8,77.83,64.6,SCORE_DROP,chaos_spring,chaos
600667.SH,2026-06-02,2026-07-06,23,14.94,27.41,83.17,61.9,SCORE_DROP,chaos_spring,chaos
002046.SZ,2026-06-03,2026-07-06,22,56.98,70.01,22.57,61.5,SCORE_DROP,chaos_spring,chaos
603986.SH,2026-06-03,2026-07-06,22,492.23,654.29,32.62,61.4,SCORE_DROP,chaos_spring,chaos
