ts_code,entry_date,exit_date,hold_days,entry_price,exit_price,profit_pct,entry_score,exit_reason,entry_season,exit_season
300223.SZ,2025-01-23,2025-03-13,29,65.81,77.15,16.93,72.6,SCORE_DROP,chaos,chaos
603501.SH,2025-02-12,2025-03-13,21,135.3,137.2,1.1,69.9,SCORE_DROP,chaos_spring,chaos
603005.SH,2025-02-12,2025-03-13,21,34.66,31.68,-8.9,68.7,SCORE_DROP,chaos_spring,chaos
688362.SH,2025-02-17,2025-03-13,18,30.61,29.64,-3.47,70.6,SCORE_DROP,chaos_spring,chaos
002273.SZ,2025-02-20,2025-03-13,15,25.19,23.68,-6.29,68.1,SCORE_DROP,chaos_spring,chaos
688008.SH,2025-02-25,2025-03-13,12,79.84,75.27,-6.02,67.1,SCORE_DROP,chaos_spring,chaos
000560.SZ,2025-02-26,2025-03-13,11,3.59,3.29,-8.66,70.1,SCORE_DROP,chaos_spring,chaos
300474.SZ,2025-02-26,2025-03-13,11,99.55,87.43,-12.47,66.3,STOP_LOSS,chaos_spring,chaos
688150.SH,2025-02-27,2025-03-13,10,22.78,20.49,-10.35,70.3,SCORE_DROP,chaos_spring,chaos
000420.SZ,2025-02-28,2025-03-13,9,3.98,3.61,-9.6,62.8,SCORE_DROP,chaos,chaos
000681.SZ,2025-03-06,2025-03-13,5,26.29,23.11,-12.4,70.5,STOP_LOSS,chaos,chaos
000729.SZ,2025-01-02,2025-03-14,45,11.94,12.21,1.96,79.4,MAX_HOLD,chaos,chaos
605060.SH,2025-01-02,2025-03-14,45,17.96,21.14,17.41,70.5,MAX_HOLD,chaos,chaos
603629.SH,2025-01-03,2025-03-17,45,20.92,34.71,65.62,68.7,MAX_HOLD,chaos,chaos_spring
002357.SZ,2025-02-19,2025-03-17,18,8.23,7.85,-4.92,72.4,SCORE_DROP,chaos_spring,chaos_spring
301396.SZ,2025-01-06,2025-03-18,45,29.01,83.21,186.53,63.2,MAX_HOLD,chaos_autumn,chaos_spring
688668.SH,2025-01-06,2025-03-18,45,44.54,50.26,12.54,62.0,MAX_HOLD,chaos_autumn,chaos_spring
688107.SH,2025-02-25,2025-03-18,15,31.6,32.1,1.28,66.9,SCORE_DROP,chaos_spring,chaos_spring
002371.SZ,2025-01-07,2025-03-19,45,390.67,434.97,11.04,66.7,MAX_HOLD,chaos_autumn,chaos_spring
002475.SZ,2025-01-08,2025-03-20,45,39.15,40.42,2.94,63.4,MAX_HOLD,chaos_autumn,chaos_spring
688072.SH,2025-02-11,2025-03-20,27,159.81,168.6,5.2,71.4,SCORE_DROP,chaos_spring,chaos_spring
603629.SH,2025-03-17,2025-03-20,3,34.71,30.45,-12.57,69.9,STOP_LOSS,chaos_spring,chaos_spring
300115.SZ,2025-01-09,2025-03-21,45,17.59,26.6,50.92,67.1,MAX_HOLD,chaos_autumn,chaos
002335.SZ,2025-01-09,2025-03-21,45,30.04,48.19,60.12,66.1,MAX_HOLD,chaos_autumn,chaos
300124.SZ,2025-01-10,2025-03-21,44,59.99,69.43,15.44,66.3,SCORE_DROP,chaos,chaos
688012.SH,2025-02-20,2025-03-21,21,205.1,191.24,-7.06,70.8,SCORE_DROP,chaos_spring,chaos
688362.SH,2025-03-14,2025-03-21,5,33.05,30.08,-9.29,77.5,SCORE_DROP,chaos,chaos
000665.SZ,2025-02-14,2025-03-24,26,4.41,5.31,20.11,69.3,SCORE_DROP,chaos_spring,chaos
000058.SZ,2025-02-27,2025-03-24,17,8.87,8.22,-7.63,68.7,SCORE_DROP,chaos_spring,chaos
600172.SH,2025-03-10,2025-03-24,10,4.59,4.2,-8.8,67.7,SCORE_DROP,chaos,chaos
601138.SH,2025-01-13,2025-03-25,45,19.72,20.51,3.71,61.5,MAX_HOLD,chaos,chaos
002580.SZ,2025-01-13,2025-03-25,45,7.76,13.62,75.22,61.3,MAX_HOLD,chaos,chaos
002236.SZ,2025-02-07,2025-03-25,32,16.3,17.3,5.83,69.9,SCORE_DROP,chaos_spring,chaos
000570.SZ,2025-02-11,2025-03-25,30,5.18,5.59,7.62,70.9,SCORE_DROP,chaos_spring,chaos
000516.SZ,2025-02-17,2025-03-25,26,5.82,5.7,-2.36,72.3,SCORE_DROP,chaos_spring,chaos
300042.SZ,2025-02-24,2025-03-25,21,26.41,26.97,1.82,68.0,SCORE_DROP,chaos_spring,chaos
301176.SZ,2025-03-11,2025-03-25,10,21.4,18.5,-13.85,67.6,STOP_LOSS,chaos,chaos
000676.SZ,2025-03-18,2025-03-25,5,9.28,8.31,-10.75,68.7,SCORE_DROP,chaos_spring,chaos
301396.SZ,2025-03-21,2025-03-25,2,86.25,70.86,-18.14,63.2,STOP_LOSS,chaos,chaos
300136.SZ,2025-03-19,2025-03-26,5,27.4,24.46,-11.03,65.8,SCORE_DROP,chaos_spring,chaos
002046.SZ,2025-02-20,2025-03-27,25,15.71,16.24,3.07,66.6,SCORE_DROP,chaos_spring,chaos
000157.SZ,2025-02-28,2025-03-27,19,8.0,7.61,-5.17,64.6,SCORE_DROP,chaos,chaos
300014.SZ,2025-03-03,2025-03-27,18,51.0,47.92,-6.34,70.0,SCORE_DROP,chaos,chaos
000156.SZ,2025-03-06,2025-03-27,15,8.47,8.29,-2.43,66.5,SCORE_DROP,chaos,chaos
300455.SZ,2025-03-10,2025-03-27,13,14.36,13.45,-6.64,63.3,SCORE_DROP,chaos,chaos
300001.SZ,2025-01-16,2025-03-28,45,22.6,23.93,5.58,65.5,MAX_HOLD,chaos,chaos
000021.SZ,2025-01-16,2025-03-28,45,18.1,19.07,5.06,65.0,MAX_HOLD,chaos,chaos
000807.SZ,2025-01-16,2025-03-28,45,16.63,17.37,4.15,63.9,MAX_HOLD,chaos,chaos
600301.SH,2025-02-28,2025-03-28,20,18.96,23.1,21.54,61.1,SCORE_DROP,chaos,chaos
000657.SZ,2025-03-07,2025-03-28,15,10.44,9.87,-5.76,68.4,SCORE_DROP,chaos,chaos
600561.SH,2025-03-13,2025-03-28,11,6.12,5.69,-7.33,64.6,SCORE_DROP,chaos,chaos
001316.SZ,2025-03-20,2025-03-28,6,34.85,31.16,-10.89,70.5,SCORE_DROP,chaos_spring,chaos
300033.SZ,2025-01-22,2025-03-31,42,296.11,285.6,-3.85,67.6,SCORE_DROP,chaos,chaos
301377.SZ,2025-02-21,2025-03-31,26,25.94,28.01,7.68,71.5,SCORE_DROP,chaos_spring,chaos
600268.SH,2025-02-21,2025-03-31,26,7.63,7.24,-5.41,69.5,SCORE_DROP,chaos_spring,chaos
300476.SZ,2025-03-05,2025-03-31,18,57.49,81.01,40.61,67.1,SCORE_DROP,chaos,chaos
002278.SZ,2025-01-20,2025-04-01,45,5.97,8.13,35.88,70.2,MAX_HOLD,chaos,chaos
002329.SZ,2025-02-27,2025-04-01,23,3.57,3.46,-3.38,69.7,SCORE_DROP,chaos_spring,chaos
001318.SZ,2025-03-17,2025-04-01,11,13.76,13.17,-4.59,68.3,SCORE_DROP,chaos_spring,chaos
000725.SZ,2025-01-21,2025-04-02,45,4.5,4.21,-6.74,67.8,MAX_HOLD,chaos,chaos
688223.SH,2025-02-26,2025-04-02,25,7.11,6.52,-8.6,67.7,SCORE_DROP,chaos_spring,chaos
000422.SZ,2025-03-03,2025-04-03,23,12.5,13.0,3.7,64.4,SCORE_DROP,chaos,chaos
000551.SZ,2025-03-04,2025-04-03,22,13.0,12.33,-5.45,62.3,SCORE_DROP,chaos,chaos
001222.SZ,2025-03-13,2025-04-03,15,15.99,15.03,-6.3,62.7,SCORE_DROP,chaos,chaos
002861.SZ,2025-03-18,2025-04-03,12,15.1,13.21,-12.82,68.9,STOP_LOSS,chaos_spring,chaos
000852.SZ,2025-03-19,2025-04-03,11,7.29,6.83,-6.61,67.5,SCORE_DROP,chaos_spring,chaos
002475.SZ,2025-03-28,2025-04-03,4,41.21,35.42,-14.35,64.4,STOP_LOSS,chaos,chaos
688521.SH,2025-01-23,2025-04-07,45,52.3,86.8,65.67,66.0,MAX_HOLD,chaos,autumn
000089.SZ,2025-01-23,2025-04-07,45,7.02,6.2,-11.98,65.8,MAX_HOLD,chaos,autumn
002185.SZ,2025-01-24,2025-04-07,44,11.58,9.4,-19.13,67.1,STOP_LOSS,chaos,autumn
688728.SH,2025-01-27,2025-04-07,43,13.83,12.72,-8.33,67.3,SCORE_DROP,chaos,autumn
600118.SH,2025-02-06,2025-04-07,41,27.07,23.87,-12.12,74.9,SCORE_DROP,chaos,autumn
688037.SH,2025-02-06,2025-04-07,41,83.05,88.26,5.97,73.3,SCORE_DROP,chaos,autumn
000519.SZ,2025-02-10,2025-04-07,39,15.16,15.49,1.88,73.7,SCORE_DROP,chaos_spring,autumn
301068.SZ,2025-02-10,2025-04-07,39,29.92,29.7,-1.04,71.8,SCORE_DROP,chaos_spring,autumn
002344.SZ,2025-02-13,2025-04-07,36,4.53,3.79,-16.64,67.2,STOP_LOSS,chaos_spring,autumn
688126.SH,2025-02-19,2025-04-07,32,20.4,16.5,-19.42,72.2,STOP_LOSS,chaos_spring,autumn
000425.SZ,2025-02-19,2025-04-07,32,8.53,7.8,-8.86,67.4,SCORE_DROP,chaos_spring,autumn
688082.SH,2025-02-21,2025-04-07,30,108.79,92.6,-15.18,71.1,STOP_LOSS,chaos_spring,autumn
688396.SH,2025-02-24,2025-04-07,29,49.6,39.3,-21.07,66.0,STOP_LOSS,chaos_spring,autumn
002074.SZ,2025-03-03,2025-04-07,24,24.2,19.44,-19.97,65.5,STOP_LOSS,chaos,autumn
605111.SH,2025-03-04,2025-04-07,23,35.68,30.52,-14.76,63.5,STOP_LOSS,chaos,autumn
000659.SZ,2025-03-05,2025-04-07,22,2.97,2.82,-5.35,69.2,SCORE_DROP,chaos,autumn
601611.SH,2025-03-05,2025-04-07,22,9.0,8.22,-8.97,62.8,SCORE_DROP,chaos,autumn
600064.SH,2025-03-06,2025-04-07,21,7.34,6.65,-9.7,68.8,SCORE_DROP,chaos,autumn
000510.SZ,2025-03-11,2025-04-07,18,4.06,3.7,-9.17,68.3,SCORE_DROP,chaos,autumn
000655.SZ,2025-03-11,2025-04-07,18,7.17,6.13,-14.8,67.1,STOP_LOSS,chaos,autumn
000014.SZ,2025-03-12,2025-04-07,17,11.08,9.83,-11.58,66.3,SCORE_DROP,chaos,autumn
601126.SH,2025-03-12,2025-04-07,17,18.27,15.5,-15.46,65.2,STOP_LOSS,chaos,autumn
000630.SZ,2025-03-12,2025-04-07,17,3.45,3.02,-12.76,63.4,STOP_LOSS,chaos,autumn
001328.SZ,2025-03-13,2025-04-07,16,39.9,37.63,-5.99,62.7,SCORE_DROP,chaos,autumn
605060.SH,2025-03-14,2025-04-07,15,21.14,16.79,-20.88,70.5,STOP_LOSS,chaos,autumn
000415.SZ,2025-03-17,2025-04-07,14,3.38,2.82,-16.87,68.4,STOP_LOSS,chaos_spring,autumn
000927.SZ,2025-03-18,2025-04-07,13,2.61,2.3,-12.18,70.8,SCORE_DROP,chaos_spring,autumn
600489.SH,2025-03-19,2025-04-07,12,13.91,12.5,-10.44,67.6,SCORE_DROP,chaos_spring,autumn
603629.SH,2025-03-20,2025-04-07,11,30.45,24.52,-19.77,67.5,STOP_LOSS,chaos_spring,autumn
001896.SZ,2025-03-21,2025-04-07,10,4.19,3.7,-11.99,63.5,SCORE_DROP,chaos,autumn
688668.SH,2025-03-21,2025-04-07,10,46.19,35.4,-23.66,63.2,STOP_LOSS,chaos,autumn
000507.SZ,2025-03-24,2025-04-07,9,5.51,4.71,-14.82,65.3,STOP_LOSS,chaos,autumn
000333.SZ,2025-03-24,2025-04-07,9,76.06,67.18,-11.97,62.2,SCORE_DROP,chaos,autumn
300763.SZ,2025-03-25,2025-04-07,8,56.86,46.39,-18.71,66.1,STOP_LOSS,chaos,autumn
000633.SZ,2025-03-26,2025-04-07,7,5.43,4.52,-17.06,66.1,STOP_LOSS,chaos,autumn
002129.SZ,2025-03-26,2025-04-07,7,9.67,8.01,-17.47,65.0,STOP_LOSS,chaos,autumn
000006.SZ,2025-03-27,2025-04-07,6,7.44,6.27,-16.03,67.8,STOP_LOSS,chaos,autumn
000155.SZ,2025-03-27,2025-04-07,6,11.8,10.23,-13.61,65.8,STOP_LOSS,chaos,autumn
601567.SH,2025-03-28,2025-04-07,5,30.2,25.66,-15.33,64.2,STOP_LOSS,chaos,autumn
688362.SH,2025-03-31,2025-04-07,4,30.1,24.06,-20.37,67.3,STOP_LOSS,chaos,autumn
002580.SZ,2025-03-31,2025-04-07,4,13.56,11.66,-14.31,64.9,STOP_LOSS,chaos,autumn
300001.SZ,2025-04-01,2025-04-07,3,25.71,21.7,-15.9,67.5,STOP_LOSS,chaos,autumn
688630.SH,2025-04-01,2025-04-07,3,76.46,58.22,-24.16,64.0,STOP_LOSS,chaos,autumn
688313.SH,2025-04-02,2025-04-07,2,17.34,13.8,-20.72,62.6,STOP_LOSS,chaos,autumn
300502.SZ,2025-04-02,2025-04-07,2,99.53,74.22,-25.73,62.0,STOP_LOSS,chaos,autumn
601138.SH,2025-04-02,2025-04-07,2,20.0,17.15,-14.55,61.5,STOP_LOSS,chaos,autumn
002851.SZ,2025-03-07,2025-04-08,21,57.82,45.97,-20.79,64.9,STOP_LOSS,chaos,autumn
002028.SZ,2025-03-25,2025-04-08,9,76.38,69.31,-9.56,64.0,SCORE_DROP,chaos,autumn
603629.SH,2025-04-07,2025-04-09,2,24.52,21.56,-12.37,69.5,STOP_LOSS,autumn,autumn
000558.SZ,2025-02-05,2025-04-10,45,3.31,4.15,25.08,68.5,MAX_HOLD,chaos,chaos
000601.SZ,2025-04-03,2025-04-11,5,5.96,5.07,-15.23,64.0,STOP_LOSS,chaos,chaos
000048.SZ,2025-03-10,2025-04-16,26,16.24,15.67,-3.81,69.7,SCORE_DROP,chaos,chaos_autumn
301396.SZ,2025-03-26,2025-04-16,14,78.39,68.18,-13.32,63.2,STOP_LOSS,chaos,chaos_autumn
688385.SH,2025-02-12,2025-04-17,45,40.82,48.52,18.56,71.6,MAX_HOLD,chaos_spring,chaos_autumn
000626.SZ,2025-04-11,2025-04-18,5,6.01,5.21,-13.61,66.9,STOP_LOSS,chaos,chaos_autumn
002094.SZ,2025-04-16,2025-04-18,2,7.84,6.72,-14.59,63.4,STOP_LOSS,chaos_autumn,chaos_autumn
000430.SZ,2025-03-20,2025-04-21,21,7.2,7.7,6.64,66.3,SCORE_DROP,chaos_spring,chaos
603569.SH,2025-02-17,2025-04-22,45,7.5,8.08,7.43,71.3,MAX_HOLD,chaos_spring,chaos
600023.SH,2025-02-18,2025-04-23,45,5.56,5.65,1.32,68.4,MAX_HOLD,chaos,chaos
000524.SZ,2025-03-07,2025-04-24,33,10.09,12.54,23.98,68.5,SCORE_DROP,chaos,chaos
000066.SZ,2025-04-09,2025-04-24,11,16.49,14.52,-12.25,67.7,SCORE_DROP,autumn,chaos
600172.SH,2025-04-15,2025-04-24,7,4.14,3.73,-10.2,66.3,SCORE_DROP,chaos_autumn,chaos
300661.SZ,2025-04-11,2025-04-25,10,114.49,102.0,-11.21,66.1,SCORE_DROP,chaos,chaos
688521.SH,2025-04-14,2025-04-25,9,101.96,90.9,-11.15,69.0,SCORE_DROP,chaos_autumn,chaos
000019.SZ,2025-04-08,2025-04-28,14,7.38,6.56,-11.41,68.0,SCORE_DROP,autumn,chaos
600489.SH,2025-04-21,2025-04-29,6,15.43,13.97,-9.76,65.3,SCORE_DROP,chaos,chaos
000859.SZ,2025-04-01,2025-04-30,20,5.87,6.02,2.26,64.7,SCORE_DROP,chaos,chaos
000510.SZ,2025-04-14,2025-04-30,12,4.63,4.37,-5.92,67.5,SCORE_DROP,chaos_autumn,chaos
300001.SZ,2025-04-23,2025-04-30,5,24.77,23.09,-7.08,72.1,SCORE_DROP,chaos,chaos
000560.SZ,2025-04-18,2025-05-07,10,3.58,3.27,-8.96,70.0,SCORE_DROP,chaos_autumn,chaos
002049.SZ,2025-03-04,2025-05-12,45,67.98,67.05,-1.67,66.9,MAX_HOLD,chaos,chaos_spring
000659.SZ,2025-04-15,2025-05-15,19,3.34,3.17,-5.39,70.2,SCORE_DROP,chaos_autumn,chaos_spring
301165.SZ,2025-04-28,2025-05-15,10,74.03,68.2,-8.18,66.3,SCORE_DROP,chaos,chaos_spring
002335.SZ,2025-04-30,2025-05-20,11,42.65,40.04,-6.42,66.4,SCORE_DROP,chaos,chaos
688158.SH,2025-05-06,2025-05-21,11,23.32,20.92,-10.59,70.2,SCORE_DROP,chaos,chaos
300570.SZ,2025-05-08,2025-05-21,9,79.6,69.77,-12.65,71.7,STOP_LOSS,chaos,chaos
000729.SZ,2025-03-14,2025-05-22,45,12.21,13.58,10.92,77.9,MAX_HOLD,chaos,chaos_spring
001316.SZ,2025-04-17,2025-05-22,22,36.16,43.56,20.16,68.2,SCORE_DROP,chaos_autumn,chaos_spring
002278.SZ,2025-05-07,2025-05-22,11,8.71,7.99,-8.57,69.6,SCORE_DROP,chaos,chaos_spring
000510.SZ,2025-05-20,2025-05-22,2,5.85,4.88,-16.88,70.3,STOP_LOSS,chaos,chaos_spring
000524.SZ,2025-05-20,2025-05-23,3,13.66,11.87,-13.4,72.9,STOP_LOSS,chaos,chaos_spring
603629.SH,2025-04-09,2025-05-26,30,21.56,23.15,7.07,69.5,SCORE_DROP,autumn,chaos
688668.SH,2025-04-15,2025-05-26,26,39.62,47.99,20.83,65.2,SCORE_DROP,chaos_autumn,chaos
002475.SZ,2025-04-08,2025-05-27,32,29.0,30.52,4.94,62.0,SCORE_DROP,autumn,chaos
000526.SZ,2025-04-24,2025-05-27,20,56.93,50.75,-11.16,68.4,SCORE_DROP,chaos,chaos
001696.SZ,2025-05-07,2025-05-27,14,23.93,21.88,-8.87,74.3,SCORE_DROP,chaos,chaos
000048.SZ,2025-05-12,2025-05-27,11,17.02,15.83,-7.29,68.7,SCORE_DROP,chaos_spring,chaos
000301.SZ,2025-05-13,2025-05-27,10,9.42,8.71,-7.84,65.9,SCORE_DROP,chaos_spring,chaos
301068.SZ,2025-04-17,2025-05-28,26,35.4,28.91,-18.63,65.2,STOP_LOSS,chaos_autumn,chaos
000507.SZ,2025-05-21,2025-05-28,5,6.13,5.48,-10.9,63.8,SCORE_DROP,chaos,chaos
300502.SZ,2025-05-26,2025-05-28,2,115.76,84.62,-27.2,74.3,STOP_LOSS,chaos,chaos
601179.SH,2025-03-24,2025-05-30,45,6.78,6.23,-8.41,63.2,MAX_HOLD,chaos,chaos
300750.SZ,2025-05-12,2025-05-30,14,257.0,250.0,-3.02,68.5,SCORE_DROP,chaos_spring,chaos
000510.SZ,2025-05-27,2025-05-30,3,6.27,5.48,-12.9,64.3,STOP_LOSS,chaos,chaos
000719.SZ,2025-03-25,2025-06-03,45,11.38,13.14,15.17,65.9,MAX_HOLD,chaos,chaos
301396.SZ,2025-05-23,2025-06-03,6,61.34,61.35,-0.28,63.2,SCORE_DROP,chaos_spring,chaos
688072.SH,2025-04-28,2025-06-04,23,161.53,142.1,-12.33,66.1,STOP_LOSS,chaos,chaos
000422.SZ,2025-05-16,2025-06-04,12,12.69,12.13,-4.71,63.7,SCORE_DROP,chaos_spring,chaos
002371.SZ,2025-03-27,2025-06-05,45,430.4,429.63,-0.48,66.9,MAX_HOLD,chaos,chaos
000538.SZ,2025-03-28,2025-06-06,45,56.35,56.6,0.14,62.2,MAX_HOLD,chaos,chaos
600025.SH,2025-03-31,2025-06-09,45,9.16,9.7,5.6,63.7,MAX_HOLD,chaos,chaos_spring
000026.SZ,2025-05-09,2025-06-10,21,11.62,12.45,6.84,72.2,SCORE_DROP,chaos,chaos_spring
000859.SZ,2025-05-19,2025-06-10,15,7.3,7.06,-3.59,69.6,SCORE_DROP,chaos,chaos_spring
300014.SZ,2025-05-14,2025-06-11,19,46.32,43.91,-5.5,69.2,SCORE_DROP,chaos_spring,chaos_spring
600900.SH,2025-04-03,2025-06-12,45,28.4,30.19,6.0,64.3,MAX_HOLD,chaos,chaos_spring
600007.SH,2025-04-03,2025-06-12,45,23.01,22.42,-2.86,61.4,MAX_HOLD,chaos,chaos_spring
000333.SZ,2025-05-21,2025-06-12,15,78.8,72.2,-8.68,64.9,SCORE_DROP,chaos,chaos_spring
605060.SH,2025-04-07,2025-06-13,45,16.79,18.13,7.68,70.5,MAX_HOLD,autumn,chaos_spring
002580.SZ,2025-04-07,2025-06-13,45,11.66,13.31,13.85,62.9,MAX_HOLD,autumn,chaos_spring
600171.SH,2025-04-14,2025-06-13,40,36.79,32.31,-12.48,73.5,STOP_LOSS,chaos_autumn,chaos_spring
603223.SH,2025-04-17,2025-06-13,37,8.77,9.59,9.05,64.1,SCORE_DROP,chaos_autumn,chaos_spring
000729.SZ,2025-05-22,2025-06-13,15,13.58,12.34,-9.43,80.0,SCORE_DROP,chaos_spring,chaos_spring
002851.SZ,2025-04-08,2025-06-16,45,45.97,48.48,5.16,62.5,MAX_HOLD,autumn,chaos
688728.SH,2025-04-23,2025-06-16,34,14.51,14.45,-0.71,69.9,SCORE_DROP,chaos,chaos
688037.SH,2025-04-09,2025-06-17,45,96.82,94.37,-2.83,67.9,MAX_HOLD,autumn,chaos
600561.SH,2025-05-19,2025-06-17,20,6.23,6.47,3.55,67.7,SCORE_DROP,chaos,chaos
000558.SZ,2025-04-10,2025-06-18,45,4.15,4.6,10.54,74.3,MAX_HOLD,chaos,chaos
601138.SH,2025-04-10,2025-06-18,45,17.96,21.16,17.52,65.9,MAX_HOLD,chaos,chaos
000519.SZ,2025-04-10,2025-06-18,45,17.31,17.54,1.03,65.0,MAX_HOLD,chaos,chaos
000633.SZ,2025-05-13,2025-06-18,25,5.5,5.76,4.43,66.4,SCORE_DROP,chaos_spring,chaos
002329.SZ,2025-05-15,2025-06-18,23,3.4,3.44,0.88,66.5,SCORE_DROP,chaos_spring,chaos
000545.SZ,2025-05-27,2025-06-18,15,2.57,2.38,-7.69,64.8,SCORE_DROP,chaos,chaos
001318.SZ,2025-05-28,2025-06-18,14,14.08,12.82,-9.25,64.2,SCORE_DROP,chaos,chaos
000524.SZ,2025-06-10,2025-06-18,6,12.41,11.63,-6.59,65.2,SCORE_DROP,chaos_spring,chaos
600118.SH,2025-04-11,2025-06-19,45,26.4,26.57,0.34,67.9,MAX_HOLD,chaos,chaos
002344.SZ,2025-04-22,2025-06-19,38,4.27,4.11,-4.05,67.2,SCORE_DROP,chaos,chaos
